credit_card_number,ipv4           ,state
589542155553      ,172.17.155.35  ,IN
30203622191058    ,172.27.220.70  ,MS
676373047809      ,192.168.48.3   ,SD
676300259519      ,192.168.194.177,CO
30284543284305    ,172.25.212.239 ,WV
60409462003       ,172.18.112.9   ,UT
561346472674      ,10.252.236.200 ,KY
676191376182      ,172.26.92.145  ,OR
565342911411      ,172.29.94.44   ,FL
5371238423985023  ,10.36.15.219   ,PA
639056164028      ,192.168.93.88  ,AL
30295287911788    ,192.168.126.213,HI
5321495102585869  ,172.20.10.91   ,ND
675987643086      ,172.18.208.33  ,LA
572566325948      ,10.171.199.126 ,LA
576102873956      ,172.21.138.73  ,ND
588879055212      ,192.168.57.152 ,MN
5355821653077544  ,192.168.1.78   ,NV
676367788079      ,192.168.197.76 ,NY
630404443495      ,192.168.222.173,ND
564814242504      ,172.21.175.56  ,MI
562472063972      ,172.24.52.40   ,NV
30256089485769    ,172.18.34.181  ,IL
676318932628      ,192.168.136.248,IL
30232097471505    ,192.168.7.249  ,HI
571903583599      ,172.17.9.190   ,FL
2226161913305961  ,10.23.16.202   ,NY
675963772164      ,10.82.218.19   ,CA
562518963177      ,10.244.13.148  ,WI
30200502092257    ,172.19.0.224   ,FL
60476428275       ,10.223.40.239  ,IA
571618479414      ,172.18.153.102 ,IA
572562702629      ,10.47.105.43   ,ID
587229203134      ,172.17.32.81   ,MI
676339395797      ,10.11.125.249  ,MI
676288105494      ,10.243.65.68   ,VT
2228986563249376  ,172.22.21.28   ,FL
676178451461      ,192.168.214.23 ,NM
589892451974      ,10.54.253.191  ,TN
676142746301      ,172.22.70.92   ,NE
5351024733038677  ,10.18.144.108  ,DE
639044116262      ,172.23.245.65  ,AL
5360716550832400  ,192.168.134.152,WY
30345637733422    ,172.28.165.124 ,IN
630492306653      ,192.168.34.74  ,NV
5350470453266231  ,10.124.187.94  ,TN
639077227192      ,172.21.248.193 ,WV
563013464877      ,10.94.91.218   ,MO
676289721463      ,172.27.108.179 ,MS
30269480109409    ,192.168.159.64 ,CT
30328940413361    ,10.135.37.164  ,ME
675967720276      ,172.16.123.177 ,UT
583013773390      ,192.168.5.159  ,WI
5325976570587525  ,172.26.9.91    ,IA
676123145325      ,192.168.9.175  ,ND
30375723824603    ,192.168.232.150,WA
2228579588766167  ,172.25.185.209 ,CA
564066221750      ,192.168.93.117 ,NC
578618769652      ,172.21.213.252 ,ME
30253959852012    ,192.168.78.176 ,OK
676224681624      ,192.168.132.151,CA
587495214013      ,172.22.198.97  ,MO
60441539602       ,10.52.29.111   ,WV
30343389372952    ,10.186.205.153 ,LA
675933333501      ,172.30.137.134 ,AL
675984198738      ,192.168.46.9   ,NJ
30379021340528    ,172.28.130.9   ,IA
630427667658      ,192.168.121.135,AK
630430143903      ,172.23.155.241 ,IA
579748527564      ,10.247.151.8   ,VA
30357486425612    ,10.202.48.68   ,IN
30382204261859    ,172.28.45.142  ,AK
676216034915      ,192.168.83.72  ,MI
676295973090      ,192.168.149.31 ,ME
676255502095      ,10.160.223.105 ,ME
572313761577      ,172.16.209.183 ,MT
2224895653617497  ,172.19.52.214  ,HI
639090481461      ,10.63.219.204  ,RI
30321121689552    ,172.26.231.150 ,WV
30390015166456    ,10.97.115.217  ,MS
588840321727      ,10.240.127.240 ,NC
561000441098      ,10.210.249.9   ,MT
2225523000030862  ,10.173.7.88    ,PA
30299372039182    ,172.19.151.190 ,NE
639049193639      ,10.239.159.117 ,GA
630497384549      ,172.17.95.122  ,OR
30363232761904    ,10.23.5.27     ,RI
578431411458      ,192.168.223.156,HI
588470002597      ,10.211.116.207 ,OH
561864662342      ,192.168.5.124  ,NJ
5332067897935737  ,192.168.175.245,OR
676196055518      ,10.155.97.159  ,HI
30340889408930    ,192.168.118.105,KY
2223230748586237  ,192.168.60.57  ,CO
30241122584968    ,10.162.5.191   ,CT
30394780381084    ,172.30.70.228  ,NV
676157227809      ,192.168.220.168,HI
582197990515      ,10.176.216.199 ,AZ
676292883359      ,172.31.35.137  ,NY
630446744132      ,172.24.239.195 ,MS
572470430164      ,172.22.253.111 ,TX
676311541327      ,192.168.216.27 ,NY
5354252038240352  ,192.168.134.54 ,SC
2226558953364420  ,192.168.148.128,GA
2228571055877775  ,10.237.50.243  ,NJ
675985538270      ,192.168.199.109,WV
2226609091562191  ,172.24.216.213 ,UT
583232491808      ,10.94.191.158  ,RI
630481545162      ,10.92.146.218  ,SD
30319994937017    ,192.168.41.212 ,OK
60468956713       ,10.125.225.5   ,NJ
568131633733      ,172.25.141.242 ,RI
630435803485      ,10.164.125.59  ,UT
30250117544952    ,10.193.161.195 ,WY
2221519820672952  ,172.25.31.179  ,MI
676360748047      ,192.168.176.106,ND
30254085287966    ,10.65.71.127   ,TX
30204616604841    ,172.30.228.77  ,NE
676143657200      ,192.168.89.203 ,NV
30301962323826    ,10.132.22.179  ,CA
676185801542      ,10.179.197.211 ,LA
30212555420897    ,192.168.137.109,CT
675984010776      ,10.78.86.34    ,NM
676185345409      ,10.202.231.33  ,KS
5312120819526300  ,10.255.185.6   ,NM
564386897016      ,172.27.198.25  ,HI
676200968540      ,172.27.54.69   ,MD
2225951933375544  ,192.168.91.79  ,CT
5318189894128369  ,172.25.103.10  ,FL
60463266050       ,172.30.119.187 ,RI
575200934025      ,192.168.223.181,IL
574660424700      ,172.19.40.211  ,IL
676198710433      ,172.19.167.98  ,NV
30242915902490    ,10.42.201.134  ,TX
30387090674487    ,172.30.97.59   ,WY
5305424419087559  ,192.168.172.154,MS
675993581734      ,10.220.203.119 ,VT
568261780262      ,172.29.161.67  ,WV
30303261274197    ,10.103.208.179 ,LA
676240700879      ,10.67.194.162  ,AL
574866009347      ,192.168.251.75 ,KS
2227005737042426  ,10.75.221.206  ,NV
5388050314679347  ,192.168.18.196 ,GA
676337801499      ,10.243.51.13   ,NJ
5370323811196457  ,172.28.224.10  ,GA
676333201140      ,10.81.209.193  ,AK
630437030467      ,172.17.27.252  ,MS
568896235310      ,192.168.10.29  ,MI
589726996046      ,172.30.85.241  ,MI
589397481880      ,192.168.95.50  ,IL
30233973717623    ,172.30.70.55   ,ND
630468383033      ,192.168.107.118,CO
639023588648      ,172.30.120.105 ,CA
570522936378      ,192.168.251.178,MO
630433647553      ,192.168.91.177 ,FL
2226069231294611  ,172.17.250.169 ,MT
5308300553826696  ,172.19.88.238  ,IL
2223914160570809  ,172.17.159.31  ,HI
2224600944819203  ,192.168.26.177 ,AZ
676262955187      ,10.113.149.72  ,PA
30390916480923    ,192.168.75.171 ,KY
676388154673      ,172.16.78.250  ,KS
676371854305      ,10.219.216.218 ,VT
30282442694228    ,10.199.166.84  ,MS
676389530145      ,10.13.135.169  ,OK
30201524901434    ,192.168.22.54  ,UT
676111363237      ,10.93.239.111  ,WI
676330733327      ,10.22.141.9    ,SD
5393964154346978  ,10.248.22.182  ,NV
676182798915      ,10.55.76.99    ,NY
676297503580      ,10.33.10.237   ,SC
676209203691      ,172.18.143.107 ,NY
30312577504650    ,192.168.206.162,KS
30246011610725    ,192.168.190.26 ,MA
30293566143884    ,172.31.142.36  ,RI
5358129995530429  ,10.79.36.129   ,UT
630479161386      ,10.35.178.142  ,IA
573731432338      ,10.137.24.200  ,ID
676296943019      ,172.23.202.19  ,OK
630423427032      ,172.18.93.40   ,MA
30234688684108    ,172.29.197.100 ,HI
30382674608977    ,172.27.44.178  ,WA
5379457030832475  ,192.168.229.90 ,VA
676293882020      ,172.19.248.20  ,NC
2228138118269513  ,10.231.41.10   ,TX
639012228685      ,192.168.155.201,OH
60431016348       ,172.25.39.150  ,KY
569381079163      ,192.168.3.191  ,NJ
2225487105725133  ,172.19.180.48  ,NY
30360627815378    ,192.168.231.38 ,FL
30266219579100    ,192.168.114.115,UT
588173024773      ,172.28.160.202 ,FL
630496238316      ,172.25.72.193  ,MI
675947456033      ,192.168.148.169,CA
2226979122526469  ,10.85.172.134  ,WA
676241791752      ,172.31.198.84  ,OR
30249507775010    ,192.168.79.148 ,SC
2224639680201424  ,10.128.171.19  ,AR
5388820539327835  ,192.168.53.218 ,DE
630415395957      ,10.21.231.215  ,WA
565245510088      ,192.168.48.113 ,LA
5383011365641607  ,172.17.143.248 ,TN
2224451906711115  ,192.168.124.48 ,MI
5315548960210067  ,192.168.157.32 ,MA
676371590792      ,172.28.95.122  ,LA
30383777282785    ,172.21.198.253 ,NM
639000241468      ,172.24.36.202  ,TN
639090274718      ,10.17.3.155    ,NV
675900648998      ,172.20.134.215 ,SD
30220298931344    ,192.168.69.7   ,MI
572414523249      ,192.168.195.26 ,OK
30207285762972    ,10.92.151.4    ,GA
30288539765151    ,172.26.27.160  ,PA
5314420331142588  ,172.30.136.175 ,UT
5385741796596461  ,192.168.153.96 ,AZ
676394876566      ,172.24.91.71   ,VT
30271283881077    ,192.168.3.8    ,CT
639021079376      ,192.168.112.43 ,AR
2224417558947976  ,192.168.122.22 ,NJ
676302201774      ,192.168.114.135,CA
639060468910      ,172.29.18.225  ,NC
30276759887854    ,10.50.114.207  ,AL
630441857541      ,10.92.206.31   ,AR
30346037697738    ,172.23.114.205 ,WA
675948655989      ,172.20.25.43   ,SD
5333862847288198  ,10.163.197.66  ,PA
60418381046       ,10.34.97.250   ,GA
630406381339      ,10.215.129.161 ,KY
60451764736       ,172.18.179.133 ,WY
676198256304      ,192.168.62.109 ,DE
2223113041452192  ,192.168.241.145,NY
5368437425869749  ,172.19.84.239  ,RI
630494496502      ,192.168.199.149,WA
30285585697445    ,192.168.220.140,MN
2225242557413393  ,172.28.234.252 ,CO
589809562764      ,10.184.27.19   ,MA
568710819026      ,10.64.139.59   ,AR
676118571170      ,10.15.119.52   ,AZ
589458243286      ,172.17.112.245 ,WA
676353395673      ,172.16.9.190   ,AR
676238976093      ,192.168.144.216,CT
5397849427313648  ,192.168.149.129,TX
5334828384589297  ,192.168.199.106,TX
675982943994      ,192.168.109.43 ,ID
676299198579      ,10.249.220.126 ,WI
675900772715      ,10.70.152.7    ,OR
30207285562158    ,172.27.196.123 ,ME
30230611986917    ,172.28.170.71  ,NJ
2224276173139389  ,10.133.149.86  ,HI
2222068375727505  ,10.171.216.23  ,NM
2227592016452129  ,172.18.218.157 ,NE
676302698607      ,172.16.226.214 ,ID
630409732694      ,10.188.209.86  ,VA
60466500901       ,172.21.0.220   ,IA
30362693068122    ,172.27.3.185   ,DE
570144518794      ,10.34.179.221  ,ID
676255493808      ,172.29.30.26   ,NC
676162783523      ,172.30.5.55    ,CO
587961380686      ,192.168.4.230  ,NM
675917673369      ,172.19.164.99  ,CT
60467758821       ,172.20.247.212 ,WI
676374596499      ,172.16.153.57  ,LA
585031550759      ,172.17.30.33   ,OR
30338365497625    ,172.18.148.36  ,CT
676300601025      ,172.21.95.240  ,AR
30286413477513    ,192.168.189.160,CA
2228104891934939  ,192.168.127.192,CT
5356527708095105  ,172.28.81.20   ,NM
30305478702688    ,10.131.9.252   ,NM
576921674668      ,172.16.72.104  ,MO
639091327838      ,172.27.49.160  ,NH
582761629705      ,172.16.217.83  ,NM
571104351978      ,172.22.18.173  ,ME
30337161618087    ,192.168.92.119 ,OR
567271559328      ,192.168.136.159,NV
572066819440      ,192.168.60.209 ,NC
580659419429      ,192.168.81.78  ,MS
676261612623      ,10.74.148.5    ,KY
630497389910      ,10.235.170.55  ,AR
30230003972509    ,10.123.169.106 ,OK
30246492422913    ,192.168.132.179,IN
5373299547664264  ,10.65.155.206  ,NM
5398008079590974  ,10.159.136.145 ,RI
630439742721      ,192.168.175.164,ME
571529657496      ,192.168.122.159,OH
60403934809       ,10.102.155.50  ,OH
2221449829421146  ,192.168.118.196,HI
564911887169      ,10.200.105.186 ,CA
676204572942      ,172.23.30.250  ,IL
580843340887      ,10.61.64.119   ,OR
30296485653610    ,192.168.22.79  ,ID
565135659623      ,192.168.35.29  ,NE
5396529777864777  ,192.168.68.224 ,VA
30209413373276    ,172.28.105.174 ,NC
585381354455      ,192.168.63.122 ,WI
567499141602      ,10.56.57.243   ,NE
639076387419      ,10.167.150.23  ,NH
5371664933506290  ,192.168.183.203,OR
676262423814      ,172.22.104.136 ,NJ
630426073445      ,10.223.66.233  ,TX
676351281636      ,192.168.227.200,AZ
2226907034832311  ,192.168.160.32 ,VT
2229481853701020  ,10.149.39.130  ,VT
30200202029484    ,10.49.55.197   ,NC
630440199093      ,172.28.208.112 ,VT
639016930872      ,10.221.18.17   ,NJ
563025201788      ,10.9.244.35    ,UT
639064921336      ,192.168.251.115,DE
676245951709      ,192.168.250.223,CA
30347533615828    ,10.240.134.31  ,ID
30205022811094    ,192.168.198.30 ,AR
5377008156885946  ,10.63.25.178   ,NH
30356583634712    ,10.93.59.146   ,WI
676259072749      ,10.81.19.143   ,ND
5369163886458025  ,172.24.19.122  ,MA
30345125173933    ,192.168.80.124 ,AL
676378672536      ,192.168.162.47 ,NJ
566446870818      ,10.139.130.213 ,WA
30285732301883    ,172.20.188.205 ,NM
567285081640      ,10.8.225.206   ,WI
60469905701       ,172.19.234.216 ,OK
2225367441746706  ,192.168.157.68 ,MA
60445067857       ,172.27.36.50   ,MT
30213483905892    ,10.233.148.139 ,OH
5312335254146956  ,172.18.75.13   ,CO
2227452739587471  ,172.29.111.35  ,FL
566483368916      ,10.45.174.127  ,WA
60479436135       ,172.22.251.126 ,OR
2224786476535299  ,172.17.111.56  ,WV
583098879815      ,192.168.165.98 ,IN
30204251373702    ,10.139.101.154 ,SD
5371965809630480  ,10.243.240.109 ,MN
2224265194243528  ,172.19.209.254 ,GA
579650665972      ,10.95.235.157  ,MN
30379396954655    ,172.29.83.29   ,OK
630451907640      ,192.168.134.159,VA
30367140131324    ,172.26.76.211  ,LA
675941436791      ,192.168.20.75  ,ND
5338244347539922  ,192.168.121.240,DE
572836960813      ,172.31.126.74  ,MS
2226733700977580  ,10.216.231.242 ,MS
676397255727      ,10.228.80.178  ,KY
583959483921      ,172.22.65.161  ,MO
587981491778      ,192.168.49.15  ,WA
2222890403036975  ,10.117.254.85  ,MN
5381177844017206  ,192.168.254.232,CO
30268465760137    ,172.17.153.213 ,IN
5347031924965813  ,192.168.148.199,AR
576942393694      ,10.145.172.13  ,KS
2222499921006104  ,10.180.16.123  ,CA
639054316091      ,10.251.13.14   ,GA
589386207502      ,192.168.228.104,AK
584206132634      ,172.27.249.176 ,AR
675967175778      ,172.22.114.120 ,MO
563577015347      ,172.29.59.215  ,DC
560338437067      ,10.62.255.225  ,MO
30309855297452    ,10.233.180.7   ,GA
675919958297      ,192.168.37.184 ,NJ
60421672753       ,172.18.188.142 ,MA
675967660803      ,192.168.148.226,WY
676322090017      ,192.168.151.208,CA
60498566102       ,10.96.146.151  ,VA
60407878317       ,172.23.157.215 ,VT
2229777770966806  ,192.168.237.22 ,MA
2229153106930603  ,10.11.98.91    ,AR
60478692480       ,10.177.51.244  ,DC
630421554399      ,10.75.240.158  ,ME
586010326344      ,10.143.5.8     ,MO
574271778973      ,172.30.225.156 ,NJ
30296738274164    ,10.142.65.214  ,DC
639001285795      ,10.43.135.207  ,CT
2221292767332606  ,10.70.170.23   ,UT
675901687300      ,172.24.138.248 ,NV
2228936552447200  ,192.168.253.42 ,KY
568900972874      ,192.168.221.106,NY
676339209402      ,172.30.221.209 ,ME
30332062479440    ,10.131.235.135 ,IL
5370552826215601  ,10.119.152.182 ,MA
5366349891709899  ,192.168.67.44  ,KY
30296652614031    ,172.21.199.185 ,HI
676116377547      ,172.30.54.186  ,OK
589145062081      ,172.19.204.172 ,DC
5341867953446142  ,10.185.222.131 ,WA
30236809894706    ,10.123.239.74  ,VT
639077458292      ,192.168.219.5  ,DC
676165268761      ,172.27.108.182 ,WY
675946765665      ,192.168.84.184 ,NJ
675973989675      ,192.168.74.102 ,WA
676202469158      ,172.24.3.250   ,NM
5330065932712196  ,10.183.24.6    ,KY
675963026306      ,192.168.60.26  ,NH
30352939328455    ,10.92.175.188  ,CT
60481760225       ,172.28.173.109 ,DC
30376648948840    ,172.20.193.223 ,PA
2229255951181693  ,192.168.169.29 ,NE
676150440771      ,172.18.239.227 ,NE
639096872937      ,192.168.149.165,CA
630445377355      ,172.24.48.39   ,AL
5352270505973208  ,192.168.146.205,MT
30239685240002    ,192.168.11.220 ,LA
2229659485115525  ,192.168.223.13 ,KY
5372706837662296  ,10.251.226.240 ,SD
676247226738      ,10.135.49.63   ,AR
30358995714587    ,192.168.44.29  ,VA
5367937902471787  ,172.17.209.152 ,KS
630434974279      ,10.52.14.50    ,VT
60413817325       ,192.168.70.115 ,FL
676185084404      ,172.25.107.58  ,MS
630458965609      ,192.168.3.28   ,PA
675930607782      ,10.36.70.209   ,IN
572025031608      ,172.18.235.141 ,SC
581965510471      ,192.168.163.98 ,CA
576230816109      ,192.168.217.31 ,MS
60434447409       ,10.133.95.165  ,HI
583793896494      ,172.23.201.194 ,ME
2223558416670002  ,10.183.19.182  ,IN
5358604371545076  ,172.28.62.82   ,IN
630433777087      ,172.21.128.102 ,IN
576260421119      ,192.168.148.164,IL
676219905632      ,10.121.158.232 ,WY
573742503473      ,192.168.26.197 ,NM
571699247573      ,192.168.106.66 ,GA
30302153236041    ,10.220.114.255 ,AZ
60414037451       ,172.22.228.175 ,CO
676115274240      ,10.134.45.122  ,CO
676204328345      ,10.105.133.231 ,AZ
676213337006      ,192.168.28.49  ,PA
30321210960740    ,10.3.128.54    ,GA
587533330524      ,192.168.29.0   ,NE
572110494653      ,172.30.68.214  ,IN
676118762498      ,192.168.116.75 ,MA
584285135557      ,10.89.12.39    ,MS
630447635354      ,192.168.241.6  ,NC
675946162434      ,172.28.218.29  ,MS
675928377026      ,10.242.119.241 ,VA
5318167483021765  ,10.150.44.237  ,PA
2222288525811757  ,192.168.84.143 ,AZ
572372586113      ,192.168.227.135,NM
30336007223565    ,10.254.64.59   ,CT
30224775137094    ,10.158.233.221 ,OK
5371433372645567  ,10.128.1.102   ,ME
30351559482667    ,10.105.84.158  ,KY
2228911658371869  ,172.21.159.215 ,TN
676141020393      ,10.141.65.208  ,KS
639018563952      ,192.168.221.162,DC
60403409471       ,172.23.122.66  ,NY
676358066907      ,10.135.163.210 ,OR
5318504714657498  ,172.26.244.251 ,KY
630421652227      ,172.25.228.220 ,NV
2222719044110727  ,10.237.5.52    ,OK
30306766750728    ,192.168.137.15 ,GA
5330712184802452  ,172.16.208.221 ,FL
30379481661520    ,10.173.154.165 ,KY
630455271571      ,172.24.2.182   ,DC
5393585571914286  ,10.97.194.181  ,AZ
561193865434      ,172.20.120.138 ,KS
30376574945976    ,192.168.108.232,WV
2228680123456650  ,192.168.149.244,WI
2228474052535415  ,172.24.221.54  ,FL
30300613393345    ,192.168.31.2   ,LA
676197769778      ,172.27.3.227   ,MS
5364151521939462  ,172.24.52.139  ,WY
30211430185840    ,10.225.198.22  ,KS
2226728312594617  ,192.168.46.251 ,IL
584043220089      ,172.20.74.17   ,HI
60431638653       ,10.7.53.157    ,MS
60469136661       ,172.17.133.3   ,OH
676337267691      ,172.25.199.140 ,TX
676327770258      ,192.168.51.240 ,WV
30314711044718    ,192.168.108.23 ,MS
583477762715      ,172.16.114.102 ,RI
575364246810      ,172.24.125.35  ,ME
2226127828036975  ,172.25.31.237  ,LA
676270992396      ,172.19.108.35  ,GA
5315291910417017  ,10.11.217.53   ,TX
30364160898395    ,192.168.54.71  ,NE
675977687309      ,192.168.173.197,AZ
60482006479       ,10.26.229.11   ,NM
30351732854519    ,10.191.81.26   ,MT
676121142779      ,172.19.33.130  ,MI
5332944151386684  ,172.29.94.157  ,OK
2226792155679273  ,10.145.44.57   ,TN
676345006461      ,192.168.123.107,MN
639012443722      ,172.27.232.193 ,MA
574958024360      ,10.233.74.124  ,NV
676338317974      ,192.168.209.250,MO
675919668805      ,10.17.99.210   ,IN
675994882024      ,10.16.168.234  ,NJ
569707524389      ,10.0.243.58    ,AK
30318622939833    ,192.168.115.177,NH
30301377976721    ,192.168.175.189,PA
2229072208079558  ,172.26.2.187   ,AR
676318482749      ,10.230.222.129 ,HI
2226491597598700  ,10.25.113.83   ,SD
676370086172      ,10.183.169.221 ,MS
639041649992      ,192.168.122.244,NM
675921704036      ,172.31.239.125 ,IL
630443464346      ,192.168.232.177,NY
639094094047      ,10.124.92.158  ,LA
630434816405      ,10.72.47.90    ,VA
563260834996      ,10.160.61.224  ,SD
